"HolderAddress","Balance","PendingBalanceUpdate"
"0x89b310622fffc97d69b85c7f72ad61e4e714e86a","10,000","No"
"0x523a6d64601b701fc4fd2219dffef5088f5e7103","10,000","No"
"0x8f5542b5aa29d8e9e06b66058ed324d2408e6517","10,000","No"
"0x3e49df4e2e6294278bde2f72d94d6b4d3f7d1fe6","10,000","No"
"0x3b16ed6311e76e05a102eebab9af45834585f208","10,000","No"
"0x13549cb49cc31cf0f85a9775fa4c09906a5207ae","10,000","No"
"0xb380d0b7df619b0bf84a0e2d742c26d8d4a82caa","10,000","No"
"0xc02bd14e8b7965b8cf592c8119d984ca6400f3e0","10,000","No"
"0x0d48cddf2be50a69dc53394e94c3825b708a754e","10,000","No"
"0xca9b1aa0921105d146fa1ba0b49520377f34cdc4","10,000","No"
"0x2cf9453f46701ae72d8aa95a5b687684f0d8bb94","10,000","No"
"0x5a38218a4949e7eed94b028add68eeb2e7772402","10,000","No"
"0x6e1674b4fd3223c9d37e8f50b90567f5f420e53e","10,000","No"
"0x4fc081d9df6ad2a6cd542fb0078a0c2edaa5627d","10,000","No"
"0x0106c888081af18ebb959c1cb426bf53a5a01a72","10,000","No"
"0xf6368f34e38d0db509bd46d64b173607365b51b4","10,000","No"
"0x1d5fc2d28aa1891411e3cdf9f18ff8ee07cfc5d5","10,000","No"
"0x007aadaa6fda7ef4aca0790268d2177f17786567","10,000","No"
"0xe0d0311ce7e3044f37c282aa3ef504b793d0d57e","10,000","No"
"0x93e74108ce3f62bfce95303417af28cd67ac4d19","10,000","No"
"0x47869c9de94949fe2dea35ebc433f7cfdf477686","10,000","No"
"0xca366d95384133f3ddc70cfedbfbe00f03f0ccb9","10,000","No"
"0x1d5f628286acc245b8131d4d18036abf5b786039","10,000","No"
"0x60939da46236ead2ee858e7a55e2f7c76d9a1ae9","10,000","No"
"0x4aade9ef175a61e008473ee8965eb6754f41c213","10,000","No"
"0x2e8157659d0906c1760a907aa9e818b2fecf91eb","10,000","No"
"0xbe2efb464c1fbf0731c705ae51321529034bf848","10,000","No"
"0x2c5b030418bdb64f5000d46860995fc264fda526","10,000","No"
"0x5db37cc3b2a88508723adc87263a2148244959ff","10,000","No"
"0xd1454b3a2f3e4e187ba278ba42c3940934b20baf","10,000","No"
"0x50ef9d8784a939d0b68ea01f0cd4b10c3f7886d0","10,000","No"
"0xb70441b5c47b7de7d7fbfac5f31a3072c93fe578","10,000","No"
"0x92fb128c8e69160b55dfd56b9cdcc35a398dc8f8","10,000","No"
"0x0022084899b0ad2368262d8ebd27e072b7b71dd0","10,000","No"
"0x4ea0d0b18d7db1fba50ecbefd2f122740b7bf9bb","10,000","No"
"0x9d92cc1c102f80aeda3f4bf7ef913953a826844f","10,000","No"
"0xa752af067de4d16d8c7079cbf41940fd722c571a","10,000","No"
"0x2ef8e759e5ecf2f366a6f69af70b09c0a06f4cc6","9,999","No"
"0xba150c97bde7ee9634e67f54d0acc1780f6f5853","9,835.837153739622790667","No"
"0x1855a7b95f7ac8c95088ec05e2737a85e499e0c8","9,500","No"
"0x7fc7bebb728ebc1d6b9a6ba6ebd081bd2d6e31ad","9,310.553874049694564954","No"
"0xa8b3c8e3c426c708d8aff3dd20bc412c3ba530bf","9,235","No"
"0x4415fcf14deba2e6bf2abe2efe907a88b855986b","9,135.114086910949009171","No"
"0x5cf3785deba36d11568fd133eeeddd3b815fdea7","9,000","No"
"0x2f6eea47160ca0ed967ef59d4167352fc1bf2ef2","9,000","No"
"0xb337e9dee53fc67fb263562da1f646fef8d257fb","9,000","No"
"0x94d55e361da6aa1f2035721ce3788bba12e1bf61","9,000","No"
"0xffeca5e281ef386bb870cf73b2b715259af8ae78","9,000","No"
"0x9adf1f9db73d8f76d75d3aa899a0b480cdbfccaf","9,000","No"
"0x802b2198f505a3dffa1bd29757a18596dab79a95","9,000","No"
"0x63b2d15a5b89ba43643c2c017e5467c7b1c293af","9,000","No"
"0xfd03ef780681da1412b0fbfad7be9182a96d98fd","9,000","No"
"0x2785475fcb5063ed30970ed9e38ceca4c6b00963","9,000","No"
"0x5437dfaeb1b5de4a944c8d8a4108857f1789e1d1","9,000","No"
"0xc84079809368a0f3651b7b1fd81521f1b5647653","9,000","No"
"0xb19bf2f65dd10d4ab039174b1ab341b5ffbb78a0","9,000","No"
"0xb8d3eeceeb03c129d34c86c0c0cad42fe8941ddf","9,000","No"
"0xddbe4d1773226b1ac3a08c688088c48e61c86438","9,000","No"
"0x1415071f4cdf479612e387215c31543860084781","9,000","No"
"0x3ffdfe125247da3a80be1046d6aefe89a81fe4d9","9,000","No"
"0x70ebb90f2a04746881b193d36e71c611a0ed8e4d","9,000","No"
"0x583024c271bb3a2609add8ba2bfc879ffa5ed4ba","9,000","No"
"0xbc9aed1ac6d9c41e256bd0e44313a4ea8cedce17","9,000","No"
"0x14ce3e82f0b4278c2661de9ec6f81e8d8810f65e","9,000","No"
"0xd36840163022162353ea64c067c98df70ff1aa7b","8,326","No"
"0x11944063fc0e73c8ebf3ad1e0aae4b47741857bc","8,047","No"
"0x28ea7970fb0eff6c91a72dce4fc4d6275fbf7b8f","8,010.805564447478789945","No"
"0xf2070c415bbd3b36b30467c363daf8d73d1d8841","8,002","No"
"0x42f22ef89bf312840d9c0300df406afd72d69d7e","8,000","No"
"0xf7cc8c8deb3e58329bc471574938b71c9ab54ded","8,000","No"
"0x7c2624b82eeb8d4ae3eb1b0b00d982c70ce35f3f","8,000","No"
"0x94945178589a0dd471cc5ac05e1f2aae110468eb","8,000","No"
"0x8ff3568080527740e46f8ef80f91a7db18978546","8,000","No"
"0x30938c6ba7a49ec2a9e5c5bbacbf9af613790010","8,000","No"
"0xeedceb0b0576ead1c158ac983ad491c3051e2d65","8,000","No"
"0x68b26a30a10b0f72af11b269fe6e9eb99d1ed5d4","8,000","No"
"0x507bbb78661199c86e59de914af78b080e9362ee","8,000","No"
"0xb4cb11e7a73ae3c3e1d666be2ec12a2c1e941fe8","8,000","No"
"0xa119e74c3315b8ee8701244e7deccaefb437c42a","8,000","No"
"0x680d766f3888af5d680bcdcc1d174886dbdd24b4","8,000","No"
"0x60889866fc0e334aae70205e32c2054a19ff55f6","8,000","No"
"0x8117eb40c412a1163c02f304cdc9123fdccb50f0","8,000","No"
"0xabdc05850308c99ad8dac2f027d3719ce3b6ebaa","8,000","No"
"0xca5d51caee4b77369fa344f88465be6446519525","8,000","No"
"0xc2b4ba75fcef2a4a6484fd92b102d276bf83b854","8,000","No"
"0xfd4573511a5eab8f0afb9210e8aaf02188888888","8,000","No"
"0x8b1757af9811484cc1f02a6c07033364a0b14fb5","8,000","No"
"0x501e3f980987138ef138dec5b23870d6d40733de","8,000","No"
"0x1123a6986682728267ae5633b67e83a8ec6a1243","8,000","No"
"0x78a00a2257273b7c68e648dca578863d330ff06e","8,000","No"
"0x3a9ebb482d4cdec4f526450d4666edcbeff4047e","8,000","No"
"0xfdeb2fe617b489718aef3a8e3f72cb8fc57bc51b","8,000","No"
"0xad202f64938720bbe6e855252e8b26a32325aa8c","8,000","No"
"0xc022bc348ab5e6a1a906c424190fb184e0cf3df4","8,000","No"
"0x8913a03820e7cbf6a81719b64cf5aa752622c6fa","8,000","No"
"0xddba8feeb89532113115a99b881267bef5f27fa8","8,000","No"
"0x6d082d1382a24ca99fba23625855ca65f31b0751","7,999","No"
"0xeef48d5531be0b2b02ba9df1301c3c82531edf32","7,971.265320127851643543","No"
"0x59927f00e01962d2e2a275586607c2bdd9a11ce7","7,951","No"
"0x2bb93ea866f6b79324f14fb956f7f89304c67b2a","7,900","No"
"0x73ef4ed4e1c90304f072a779ce92882824535408","7,844","No"
"0x0f7f8ac3be39ff898a34bfdf482667e8afc13633","7,837.911956517798801625","No"
"0xf867f10067a11a1572293b3999a7453186d1f7bd","7,516.274172885410129252","No"
"0x48cdc896923ef118ee38379e27c774ec03595b22","7,504.902588025165599435","No"
"0x807795a9c4b1f01f1f8e2d4945c8f7c6a4966e37","7,380","No"
"0xa14d3cdc280641a2be97b9b16ef0fa312cd42046","7,285.994907840447790369","No"
"0x08ef0dc1bba100c80944430608d09387c8b8e08f","7,257.023668449078027468","No"
"0x05b0287f500b3be83d24c09b9a256145443c98ca","7,237","No"
"0x68d904a4ec1db0c95935d57735f5e97a1753a970","7,000","No"
"0xf2aea4e99a66b2f7ea733fd2adf8e5cc56045c5b","7,000","No"
"0xaeee27e856027530ed5c200a871caacedffe462b","7,000","No"
"0xc7ba3f2ab2e7896ad4c672bb8c4b692e7c28bbb3","7,000","No"
"0x0fd5376d94e25507f09e039123fc5dc0c14c35a6","7,000","No"
"0x497afa0a7144fbd4a5b46cd5218994a4d8c25781","7,000","No"
"0x3ba9d538cf9484c55f8c1afa2718335ffba46c69","7,000","No"
"0xe464e750f7c1871374715075fe85849b9125bc9e","7,000","No"
"0x1415428dcf57ee35b88f26672f0fbf6ed2e66b44","7,000","No"
"0x2c756d05c09fb51753cfc5167dd6ba0244008df2","7,000","No"
"0xed9b05e57e832bff52d989b152779c0d51893b13","7,000","No"
"0x952cb166a47eb24faa1975e8fa6c096b50321a13","7,000","No"
"0xced8d95b15d3f410c8d5c7208e80f9b0d80f8c57","7,000","No"
"0x43e05389d8fa117bee23e3340863c460797919f6","7,000","No"
"0x8e9faf6bd1a8990420b7629a238aa5acb9fb79d8","7,000","No"
"0xef5582649a02ffa91f91e5b0f6ab3f0ab575b19b","7,000","No"
"0xb44296c67d8706d314c281bf4ac86793d3871d23","7,000","No"
"0x13148ce7c089c69b91e460f6706c2c473fa6817d","7,000","No"
"0xc7483b25dbbafba70dbc09e45d0f69a5b1b87ba6","7,000","No"
"0xb239a8be4515a5a2834ab13a561df785e87a03bd","7,000","No"
"0xe3c68fdc0ae5256406cb73b014dff620e28213ab","7,000","No"
"0xc5c145fbe8dc0e9af343adafaab10d97d8bd00c4","7,000","No"
"0x39736e5520a13cb5a2badde76ad1f6641b2e5300","7,000","No"
"0xd1b434e2ee21f4b90e3147da292270d2ac0b06cc","7,000","No"
"0xfd178550e633951b10f6edcfde6ae05fe742a97c","7,000","No"
"0xd4f2528017e921827ba8338fd87cf58f273007b9","7,000","No"
"0x80cf520e4399439935e69085f577a229b8be75db","7,000","No"
"0x899463aa2157b5e7548640c97c7f2c2f81ed2ea0","7,000","No"
"0x85da541f0be69dd6c9184eb2ea38b0a2a747412c","7,000","No"
"0x6118dbdafffdf5131280fce9c5428ea66869c5b4","7,000","No"
"0xbb73c19fbc5a6f0145b12070150461f55cca2f7c","7,000","No"
"0xec60d05e4502e69dc5f7a3aa01e98046fe8249cb","7,000","No"
"0xbb9e9ca1482fa813ed125373a19f0f4fd5888888","7,000","No"
"0x96458a590504444d6350a90a775bb950a16f2474","7,000","No"
"0x6c9ea8119fd4340fdd4a4ab9e68c431947dd31d0","6,980.236038637866815967","No"
"0x705cc24c0be743c2b5e16f595fc6017d1eec1897","6,591","No"
"0x29090f78df6a0ad34d00d5950879f4370e5bccfb","6,510.221219473722638624","No"
"0x60de7cf9aa2b480cf1844d7d08e6cfb5564f2444","6,146","No"
"0x3d23c0921ec3a3764dc37af05e8835b3ad6b02cc","6,051","No"
"0x096d9de52c22acc3f1509f914808b7a88b65c9ac","6,010","No"
"0x3dbbe3383f01fc2b4fdd336bf49d19156eda0868","6,000","No"
"0x08b94d3a52fd86e627ac13507eec9a9aa4b50741","6,000","No"
"0xf859a6e3624cdc25c2d0fbdf73ab99b02da74a4b","6,000","No"
"0x5d71e9384d6149bb1621f5d2f8a9d59091f85097","6,000","No"
"0xf2df023ccb68f22869f9274e1de487c57f667f4a","6,000","No"
"0x3d8fa6997a4097dd9f14e062ede169e67903d3a8","6,000","No"
"0x759c8b2d9ecb3da4ec98fcaf7d8528ce2ccfa1c9","6,000","No"
"0xd5b06e02f57df2e87368f9755f6a95619e78f439","6,000","No"
"0x3d5c1892d51d3d1bbc42ee2da86f76324b3d7e51","6,000","No"
"0x598e837de10651552e6fb241ac364465e00f0146","6,000","No"
"0xc3e109d206a8766844662bf1c7a4aa0365581c38","6,000","No"
"0xcc7f43bb01ce9b478287473f23a7384ef7bede5b","6,000","No"
"0xc9c19beb55bb1c64a10222d70937ae70a0a004e7","6,000","No"
"0xa2d83e61b3a84f15c4333344cf4d2f7f37dff2d3","6,000","No"
"0x042d1b3c282e1865090e03066b3b5ccd1abf58b9","6,000","No"
"0x5ddb68b68f6073d91d5dde1c3489f99b4a7b0101","6,000","No"
"0xaaf490e13cf8b29d3f386aff9277266db32bc67e","6,000","No"
"0x8f29df69699980309317c898795949e5e9bd5ff7","6,000","No"
"0xfe5dd5cb55e23e862aeaee107ea86020b8fd36eb","6,000","No"
"0x4bfe45d9fdf40270c40f56e1751240a4c6665ad5","6,000","No"
"0x993c959250b3563f436f8484143db7f4a36440bd","6,000","No"
"0x82ac43832aca85260b6dc5635adb609247359d0f","6,000","No"
"0x7f4a0f5f9fe2e17731507e368b97cd1392fcbf92","6,000","No"
"0x3e7d91a87e94cb2535452b32084f6118beb40fac","6,000","No"
"0xfcbfc5992cbeb50ae152ea819f659305b88d6d00","6,000","No"
"0x4e024d1de6407552a538aa7425284229855f3460","6,000","No"
"0x4b73d0c8d664c9e2eac794577b4f9ac902d4487e","6,000","No"
"0xccdb4105bd6f2b335a922eac0ed9cab1e30a9572","6,000","No"
"0x18f592a97b81188b6776c03ca4036e43ce31b04d","6,000","No"
"0x2a72b7293f35d70bad0df46ab679a86874a61e8d","6,000","No"
"0x7eb49c34f1280e07c8235ac118298f4ac6284de8","6,000","No"
"0x4526f7ad3d8e044042cbbe02b387e618539268dd","6,000","No"
"0x20f9d84fa5e0d444149d8e66aeb661ba85b78b06","6,000","No"
"0xc4f74043c864c8470f67d1beaf55a7563f1cc6b7","6,000","No"
"0x314573567ed58c5b73b67f563afc73ec6dd84eb3","6,000","No"
"0x7e81de785e37b4aebb0fe8ec78e750cfa62af261","6,000","No"
"0x47de93fee8110e82323010352b02b1edb756043f","6,000","No"
"0x351e003695ec2b9e82e19788f90e88e132e3a594","6,000","No"
"0x1781159cb618bfbd68ce546857a8c1863f3a279f","6,000","No"
"0x029127d4f415b19fff4b7a5fe4e0bab3bf37e1cb","6,000","No"
"0xd1a39b728c275742cb9e6c408dc218c47f30cd1b","6,000","No"
"0x1382aa77c3b8d7cb4759a7f2284fc30c94925cd9","5,997","No"
"0x614bd8e663ca101398990983fe557f9cd56dcc38","5,990.302886695182174482","No"
"0x7bae64212fbd85853366afeb4f983c4d5632478b","5,840.138648206428399854","No"
"0x4561eb508dab8deedf9050c5d7e590b68706702c","5,800","No"
"0x67fb7104c3b191019cf81036166ca5c4cd51af22","5,798","No"
"0x5c01881299c2de5cbd69e313b23415c6f4a2d866","5,649.311972058873808753","No"
"0x80b4b5ecfffac760a9a796cfeefba239ab1e49ec","5,379","No"
"0x3f3c551ae1a45d1978390af76e217947c1c2eeda","5,313","No"
"0x83f3ac207f809b991226d8a90291d585b06bdc87","5,038.022219162457097141","No"
"0xf3c2b68d96c28ee1a280f94dc7d8793d9fbed786","5,012.254156920365062141","No"
"0x654e60d4f69ae43aefcde9ff058dda7d42849c1a","5,005","No"
"0x1decd4fd26d7dc58b26660e91955c52b72f611e7","5,005","No"
"0xab6ffd6591572e2f546d1c5410f3134f44123438","5,004","No"
"0xaab961723e77c77af13968f89beb80ee8c815cf4","5,000","No"
"0x6e0de77cf567f34a3e0779a2b49db443fde75935","5,000","No"
"0xae493697fa97b632754ff7f0d905c282377ba1df","5,000","No"
"0x0001c66a300325d5bc25f6c830b8c13fb7483e6d","5,000","No"
"0x830cf3827d0ef576e7369cb5c7087b382fa5ae2f","5,000","No"
"0x480003086d041c5ba67cb520437567468434fd77","5,000","No"
"0x32449f0f8f1774f8d1661b8992a50a27f91fa15c","5,000","No"
"0x00b470b5b95b816da1bdff6d8e9d7666a4ad0570","5,000","No"
"0xbcc77bb8bd9171734fec7740c85383e5f3e78760","5,000","No"
"0x2636d505e411d3dcdf64b0641e36315cffdb39ee","5,000","No"
"0xd7931a598fecc7a53160edc4d4f213927737e8bd","5,000","No"
"0x2853f848f600c152851cfced063cc37ce44f7e54","5,000","No"
"0x2ffdc3127445a78a28af04147041ed9478d891f3","5,000","No"
"0xb4b6808640ea98133da4c5496d4506c547b33b27","5,000","No"
"0x721bd7ea7cc17ecf88503b1e7f54532246dd6348","5,000","No"
"0xfd4eca38c40fd8a6c579647c18dace31bcc3260f","5,000","No"
"0x2654908a2faed2891c311eb2c3752875ba2fea81","5,000","No"
"0x310b07cfcac540cd1b7a5881db73ad6b0778def9","5,000","No"
"0x82c202d15dbb49d3e69262e9c8dc53030f6993e8","5,000","No"
"0x330f8b8c5aed07af788d298b67ee354b4e8840f5","5,000","No"
"0xc94683b20ad7a176cec7a2740fa78ee0e1ff16b2","5,000","No"
"0x22062a79e562a16f460fc57ab68f339de354923f","5,000","No"
"0xc41e4ec455fde1d821d248b0ca98ef85f91d842f","5,000","No"
"0x13cd9e2d9c45946d17aa122be9911a1d208e1d2e","5,000","No"
"0x2fa03dcc825f2a09705904bc8f6e51662e9c9448","5,000","No"
"0x1aa1d01ac8848fdfc4eee4252a6572dc3ff539bb","5,000","No"
"0x5eb9145ce20a43a86f90207e9b43fcdbe5c3e9b8","5,000","No"
"0x9ffc92be2f37869fffce9356fb7f5c45bfcc6757","5,000","No"
"0x5200314207106cfded044f9692e7d15213aa5be1","5,000","No"
"0x6f4fc2406c22f83c4d28720bf23c873f42a93d16","5,000","No"
"0x75df499d1399cf2494e10b60b70c2d9ca195903e","5,000","No"
"0x9e48eecd68c4d82b9a2263b1a0e13034e46c283f","5,000","No"
"0xfaad0388ff0bc7e341985ba68db8aac435d84837","5,000","No"
"0x4691bdb35de8c119be8fb1f70407a0c286e85143","5,000","No"
"0x7faad83018f129ae67eeca72354846f62d2fb1ad","5,000","No"
"0xd9645578b1ca72a68e2e90da411d7007b007e7ab","5,000","No"
"0x92b21563f01980f74c6f1fcf438386fb320788b2","5,000","No"
"0x8dcac57cfad501b999b5b1ab6d26268991646398","5,000","No"
"0x5fe08fff7af925e92b68b6b17c0f8457b90d1697","5,000","No"
"0x252b86bcd8de4abc1b5ff4cc990b5bac2ffb3bb7","5,000","No"
"0xb8749c3f0d93cba4fa1eb8743601a77f61b12677","5,000","No"
"0x3066d0225d038ae82041620c98a186f881698566","5,000","No"
"0xeb568a196cb0f9c369f6bd053b306bee09194cb7","5,000","No"
"0x86c33bc2c5d9e81da2ae396c83f293d5bf42035c","5,000","No"
"0x6ead983195669fc8e613eadd44a4509ebc9040c9","5,000","No"
"0xfb659eeb06a1a610706d47b533d563eb269a4c30","5,000","No"
"0x0dfd674302826248ace7783382d65678e4e5cd24","5,000","No"
"0xea2e418ebeeb86723f30a512dbd7bed31fa8b922","5,000","No"
"0xe4212ba9186d01f275648cabedc9a4edc29a48b9","5,000","No"
"0xf17f14f5da70caec0efb12447856440eed0a8e79","5,000","No"
"0xeb2c928d8cf4be8137ac2ff92f4bee3ecf5b8067","5,000","No"
"0x34fe79fbd6da1152e64a51bd5ae35ea09c049b22","5,000","No"
"0x205afc2ae6f1c532d5ce31347aa15c18c405fad6","5,000","No"
"0x9c03523654ac01d1f0004f117cd2d82f34680cbf","5,000","No"
"0x9f2982a63815631f47b99b4c5ca6118eeeaa97ee","5,000","No"
"0x95ad73af7483c1d7bfc6e50af64bde42d478aa4e","5,000","No"
"0xec7e702dfac89978b25f50be392bbdd6fd3e65c1","5,000","No"
"0xdc86b65218454ac3195c238761dc4c37a2eca606","5,000","No"
"0x0f72e8ab5d55701473fdaf8a8c95124b3c781ac5","5,000","No"
"0xab10ffda2fe65bd77f571c017ed630e2eb92179b","5,000","No"
"0x771ebb515508d0f3fbd897f1c6b75693fa078a3e","5,000","No"
"0x101d03ef4158de9e3eb4b95bb38c654949472ed2","5,000","No"
"0x08caeb800d06cf5cd2d81e9fd6dd08f01367dafb","5,000","No"
"0xaab4448ac6b7504ab1556bc34451149c8dd09902","5,000","No"
"0xbf0968f89eaaa4906ef3c580b850f45efeb242b1","5,000","No"
"0x031c097680fda2124e5f7c0f90b479c0861a2a41","5,000","No"
"0xa7c6858ea3b0fe6865460611d01f53212b28effe","5,000","No"
"0x3350e69981c9e66589dc3a0b31614c5262c35adc","5,000","No"
"0xcfb317591d854e736ec304b176b6f808c22548d6","5,000","No"
"0xc756de3a7866d67f56e5d0ca695d8155bc57e54e","5,000","No"
"0x518d9643160cfd6fe469bfbd3ba66fc8035a68a3","4,990.26933233798618147","No"
"0xedbfad102d1817f4474984d4ae41e9658b3efdff","4,929.295548807470166711","No"
"0xbcc6b20b54bdef4246ecd281b4ea00525f17e0b0","4,904","No"
"0xf8535b1e7ce94cda03debb542fe57dce554a5a5b","4,787.08773250374130924","No"
"0x4ab70e6072bc043f86856efdc8f30b2bb65bb5dc","4,720.219007168581699233","No"
"0xbe9b8cf684d302b9a3d1603a4bb2f42762ad1f1c","4,623.105669512015876347","No"
"0xa1942ef2e269ff4765203c0a84f9c0e1437b2917","4,543.378695058428034173","No"
"0x578e370bcf96de4d0f4c500ab97335008fc1be1a","4,500.611339486145732282","No"
"0x7b83f4aef8377f3f6a54ae6728a8a3eccb3f6b3c","4,500","No"
"0x1526336736770d73d34155e127f7f67213267392","4,499","No"
"0x16c9c9d86672b2ab535a775c4fc4b7446c92c222","4,490","No"
"0x94326d52640c1b71b1179eca07b7ed9edaeb3676","4,465","No"
"0x539ca919de94aebc4f95f98825b1babdd69d2512","4,330.940472987100553152","No"
"0x0b63d4dbb50d75a49134d97aa13dc1da42fdf13e","4,018.054970846854872557","No"
"0xa838be500346d341bec1d1b9a5d4a6bd92269f7b","4,006","No"
"0xd1dd1e01c68860c9f1a0c982da3547f6925d11b7","4,005","No"
"0x82d35a4d50899531ef6e9157059466d6a9242e5f","4,000","No"
"0x740d7299158587d559df4e2b57bc265dbce11688","4,000","No"
"0x3303b6aed6f306a6d7cf5e8c8956befd8f1bd2e2","4,000","No"
"0x98f04a32d8e50f658d4cc7c8c4e3307001bb8a7e","4,000","No"
"0x7c0bfdad0c0f253ec8f2a75990ee0a6a15d548f4","4,000","No"
"0x50a1a777f9fc59d62a5206b758d92b6f25d35ed4","4,000","No"
"0x5e70d8385c66cbd79d0ad2fab198ee47ce72fc63","4,000","No"
"0xa161d7c6fe52a8080b6ccb92767b54da7de4f3b7","4,000","No"
"0x3c82227d15ef4fd1157435a9cf72c914a2adcaa8","4,000","No"
"0x914604c3a4697eff4da6a13b09650bed32ef4dd8","4,000","No"
"0x59e0ba29daba965208c40c66894caa61c9110572","4,000","No"
"0xaf52365d965d32fa1c9a6d404c36c539555ee76f","4,000","No"
"0xad2ff20a49f9eec8529fa31c8d9ec66e4949a808","4,000","No"
"0xcb9f006ba845d3efc8782255f079da809e9cdcd5","4,000","No"
"0x1c78472b5e129ceaea43363e55aeac2ddedca70e","4,000","No"
"0xf2a82075763b8c0fdf959c645fd1a7205b3518be","4,000","No"
"0x6a0adb82c7399e25f29c4dc4ae6684add4cead14","4,000","No"
"0xc1d63b0e8a091a585f8154896b47c787d5641aaf","4,000","No"
"0x7f5bb0d550eca200e222125a3b77b72efc455dac","4,000","No"
"0x41534b0d0a96edeb6d81c1080242a4b0e4a9bed1","4,000","No"
"0x58853d9556788925f9e35542612d887022ab91c8","4,000","No"
"0xd5cbd97e776bf3c562d13f53aaffd31520ee8155","4,000","No"
"0x1f2921c0724e4eb0e1a128b5d5229e654576d3af","4,000","No"
"0x2f04415ecea2c7f1760287450136435226afe85f","4,000","No"
"0x0c8751927b4ef3cf8efa79694454998225720709","4,000","No"
"0xa997d5271cb79bae87e9f22167896f18882d9cf1","4,000","No"
"0x834fe3ef826e57fb6b5c45cafbc5670648da13a6","4,000","No"
"0x52d5d67d8966af172dcdaec2f222e82f4c4563e0","4,000","No"
"0x2f55e238c9984227d0f7eb61a5eda825ec535aae","4,000","No"
"0x0e819adbc325808c22ab62cd4c59572fd8b67aba","4,000","No"
"0xd000e4deecd74fd09c51b5b0c928a4cef9d5262e","4,000","No"
"0x21cd53a9a70d0dfd5dceaa49171f4cb1dfef179e","4,000","No"
"0x1b1d6d2ba66a69dd68bb878520cd32dc728dc674","4,000","No"
"0x59574c0771a7f7fe40f1d6e59b0d0c5cdb7a559e","4,000","No"
"0x66d13d28a02f6df1d00ec25654d3aeeaab6c3d00","4,000","No"
"0x4800a73011bd2880334832eca768de6f507bc474","4,000","No"
"0x2c6cdb25d56a933705af45fa2dfceb0638fa417e","4,000","No"
"0xd65d1686a775dd807afbe6045e450caad6c1fbef","4,000","No"
"0xcfd1310e7146951f551fe0a8065f6329504ba855","4,000","No"
"0x59912dd84627f4a88ff175fd6e8c30573d128d20","4,000","No"
"0xa1ca1111a57d72b82d67d307ed28883a87225a84","4,000","No"
"0x391177e95fffddbc20e01294095ae972c2296a32","4,000","No"
"0x84c49194fc143c2c3a210196d881c4b79debc6df","4,000","No"
"0x5d288d64d4585ac0a053270c743d945d52741c34","4,000","No"
"0x25108df0d2c33a803edbf9f27f38a270f3f8a00f","4,000","No"
"0x2416e90488b62c198a0f5fd0338dc1001a1ce78b","4,000","No"
"0x7313956992527b9d5e5bc0513ee317a9eb967996","4,000","No"
"0x3daf89ed7dc1e2f8415a8cbca2605a775ebc6c65","4,000","No"
"0x4483856c7ef5fa26fe62a55abb781f08ef7c0dda","4,000","No"
"0x3c2705002b8723adf7d8f1e6777f1dd175e22a4a","4,000","No"
"0x1595a0b84559632a2e208e95e44868f63efdb889","4,000","No"
"0xb7e340628500843b3ee0e1defd5dadad4c7d21bd","4,000","No"
"0x22f3e420bc6d5147b4f64fcf46396400c21ce166","4,000","No"
"0xf748274a17edf12b913d5eec30093bb8871be154","4,000","No"
"0x91ee68db9b3b6814eb167e18c9b4e32892334745","4,000","No"
"0x520b5b0b0989b7c333d0613ccd5ab855187db10c","4,000","No"
"0x8e8ad86e40f751e8b2041e05bb9d372fef5b1646","4,000","No"
"0xdae5d8fa81dfe04077d4de0b9766c4d4754254b7","4,000","No"
"0xd7f2348a71dad07f78d2287fe545928e156ff495","4,000","No"
"0xe97976fa11915960a9a03e51bd403153dc2a59eb","4,000","No"
"0x7ba4813ff8335983d32c37b2ffb7beb1c534478c","4,000","No"
"0x8ab7644a7ea00275d4922667db6378494cd62ef5","4,000","No"
"0xcdbfb56ef5662a2e76554295e5c1969fe8b16d5a","4,000","No"
"0xab3282cac37b9225106dab130d6d1d72d5abe654","4,000","No"
"0x2eff104502dce22fd1d512e514ed6a7285ba5f17","4,000","No"
"0xaeaf6614d0a30de733c85fcca76dd9a4b06c735f","4,000","No"
"0x17aee48cc1acae49959313472dfda9e4f013d2f1","4,000","No"
"0x2d02a2ec42723c45d4a6f02abac6d140162ae788","4,000","No"
"0x7ab701d4abaea80d869f5ba6ad22931fee613fc8","4,000","No"
"0x1b3d20cd66f14810f9b885833342757551e65b0a","4,000","No"
"0x2beae9f24b0e70f070371993acaf31ebec92f66d","4,000","No"
"0x5e5c8a5424072c0b56f98a859ab3fa77b118936b","4,000","No"
"0xe81ed860690e9a7502911d74446c81ec74164ee4","4,000","No"
"0xe382a6e021e85afd7da98292101ef6752e727e0e","4,000","No"
"0x4e881164cd954f7fc6014b8b710f0d74b8fe1f5a","4,000","No"
"0x02232df0df436ef77dc3331b526914db7f6c785c","4,000","No"
"0x5fa0ea4bf9be73be65309a5430761a0a8f68a464","4,000","No"
"0x4780d1c76c8f43cfdfda0c56b53b59fd0d0317e5","4,000","No"
"0x3b0f1950b76aeb51c60b19abe79f20d85f249b94","4,000","No"
"0xa263533219493e26557417feb8797668be36ceeb","4,000","No"
"0xdeb2624042f85f8c8bab865850d3dd4f4af299aa","4,000","No"
